"trail_info_id","trail_system","trail_subsystem","trail_subsystem_id","trail_name","trail_color","trail_surface","trail_type","trail_difficulty","regional_trail_name","trail_desc","alt_name","cambr_name","on_street","crossing_type","length_mi","off_fpdcc","web_trail","length_ft","segment_type","direction","width","hiking","biking","cross_country","equestrian","dog_leash","no_dogs","geom"
2623,northwest,Paul Douglas Trail,23,,black,unknown,paved,,,,Algonquin Road Trail,,no,road,0.009,yes,yes,47.97,,,0.0,1,1,1,0,1,0,"LINESTRING (-88.12906898293637 42.09413659076356, -88.12891945509922 42.09406638748593)"
2624,northwest,Deer Grove Trails,10,,yellow,unknown,unpaved,,,,,,no,road,0.008,no,yes,40.81,loop,,0.0,1,1,1,0,1,0,"LINESTRING (-88.06452445157662 42.14501329642664, -88.06447965575114 42.144906391351384)"
2627,northwest,Deer Grove Trails,10,,red,unknown,paved,,,,,,no,none,0.167,no,yes,881.25,loop,,0.0,1,1,1,0,1,0,"LINESTRING (-88.03752444982078 42.13946671407903, -88.03650867740009 42.13944764300035, -88.03636229694425 42.1394575517837, -88.0362420514438 42.139487587532294, -88.03616066510492 42.13952410060406, -88.03592568810242 42.139625404541015, -88.0357578737736 42.13972445284402, -88.03566823438842 42.13975066575455, -88.03552144946818 42.1397698903868, -88.03506845739986 42.13975519825334, -88.03487464083804 42.139779530633, -88.0347001197793 42.13985432059924, -88.03459534243024 42.13992119775901, -88.03450498440543 42.14000442997268)"
2628,northwest,Deer Grove Trails,10,,red,unknown,paved,,,,,,no,bridge,0.018,no,yes,94.94,loop,,0.0,1,1,1,0,1,0,"LINESTRING (-88.0378744065418 42.13947256388792, -88.03752444982078 42.13946671407903)"
2629,salt creek,Salt Creek Trail System,30,,black,asphault,paved,easy,Salt Creek Greenway,,,,yes,none,0.520,yes,yes,2743.95,,,0.0,1,1,1,0,1,0,"LINESTRING (-87.82099505337975 41.81971335017245, -87.82103015065537 41.820598598519524, -87.82109408586726 41.82067813851203, -87.8213206521919 41.82088722489117, -87.82121236861606 41.82093966084883, -87.81375366656287 41.82103931905637, -87.81375856371339 41.82043352842912)"
2630,poplar creek,Poplar Creek Trail System,26,,green,unknown,unpaved,,,,,,no,none,0.023,no,yes,120.42,,east,0.0,1,1,1,1,1,0,"LINESTRING (-88.18924849859442 42.04346046242025, -88.18960973083811 42.04365204379563)"
2631,thorn creek,Thorn Creek Trail System,33,,red,unknown,paved,easy,Grand Illinois Trail,,,,no,none,0.036,no,yes,190.58,,,0.0,1,1,1,0,1,0,"LINESTRING (-87.55839302473002 41.54508147566471, -87.55830719463529 41.54530845014058, -87.55823280855317 41.545441208426965, -87.55822708654685 41.54555683638979, -87.55824454744605 41.545580794836034)"
2632,skokie,North Branch Trail System,19,,brown,unknown,paved,,,,,,no,none,0.015,no,yes,81.05,,,0.0,1,1,1,0,1,0,"LINESTRING (-87.76418290792189 42.10194900911398, -87.76412587623014 42.102025359635704, -87.7641118061287 42.10209498129323, -87.76411165607793 42.10215962450447)"
2633,des plaines,Des Plaines River Trail System,11,,black,unknown,unpaved,,,,,,no,none,0.005,no,yes,28.05,spur,north,0.0,1,1,1,1,1,0,"LINESTRING (-87.90815105847855 42.14877587214394, -87.90804776432466 42.148772117152284)"
2634,sag valley,Sag Valley Trail System,29,,black,soil,unpaved,easy,,,,,no,none,0.085,no,yes,447.39,spur,east,0.0,1,1,1,1,1,0,"LINESTRING (-87.83316420343347 41.67805965204163, -87.83289508864839 41.67803001100712, -87.83278945865311 41.678012731649744, -87.83268852427159 41.67800988925302, -87.83259072956916 41.67801547013219, -87.83252652997271 41.67802840562351, -87.83241581332356 41.678047145265936, -87.83230666176976 41.67807069715876, -87.83222471417874 41.67809917309655, -87.83213317057006 41.67812520436194, -87.83204010836147 41.67814041647845, -87.8319630424568 41.67815930245281, -87.83186839637987 41.678172104753564, -87.8318041032148 41.6781970532679, -87.83172685060212 41.67823996593968, -87.83166087091179 41.67827571946457, -87.83161582545151 41.67829834912017)"
2635,palos,Palos Trail System,22,,yellow,soil,single track,easy,,single track,,Bull Whip,no,none,0.264,no,yes,1391.83,,south,0.0,1,1,1,1,1,0,"LINESTRING (-87.89358313744174 41.70765781720356, -87.89364572875769 41.707549772945946, -87.89360482436176 41.70745173581631, -87.8935808460788 41.70741674635953, -87.89354559576395 41.70739567284195, -87.8935028091746 41.707387133368734, -87.89343384824757 41.70739245345668, -87.89322729000679 41.70736095205499, -87.8931173771267 41.70736192724975, -87.89300764430078 41.707336380363216, -87.89283417445736 41.70731433715804, -87.89275014439315 41.70724481308497, -87.89259497688981 41.7072077698332, -87.892479571184 41.707194763584276, -87.89242008629545 41.70717638842847, -87.89232320328195 41.707178808351905, -87.89227300451344 41.70716465661753, -87.89225458687737 41.707133876086516, -87.89229412389919 41.70707260745865, -87.89232813610786 41.707036796714036, -87.89235234648692 41.707003034796955, -87.89244224591266 41.70693218814214, -87.89261002099985 41.706846010877065, -87.89272400330532 41.70680537732883, -87.89290007384474 41.70677662853374, -87.89302694305923 41.706765467803756, -87.89315117028656 41.706777166632, -87.8932146088063 41.7067620543421, -87.89325773763201 41.70672034226117, -87.89328054887534 41.70664261433506, -87.89330934585755 41.70652790302415, -87.89337376090654 41.70640880736329, -87.89344305715963 41.70631483943689, -87.89348813334414 41.706260571132674, -87.89361690080462 41.70622616619884, -87.8936392213862 41.706204201518275, -87.89366998014665 41.70615432235367, -87.89372576641522 41.706105137432424, -87.89375678159897 41.706073265303225, -87.89381156324349 41.70597690623089, -87.89388995726092 41.70592406482704, -87.89400957541704 41.70589632442985, -87.89412092599242 41.705881425194455, -87.89420204436763 41.705861506375456, -87.89425298476885 41.705828599315616, -87.89431465901743 41.705781021371244, -87.8943667383346 41.705700918034275, -87.89440560053711 41.705639767021324, -87.89443203449873 41.70560186232098, -87.89443553988747 41.705567548015466)"
2636,poplar creek,Poplar Creek Trail System,26,,yellow,stone,unpaved,,,,,,no,none,0.066,no,yes,350.92,loop,,0.0,1,1,1,1,1,0,"LINESTRING (-88.197305449353 42.04395083755853, -88.19801441818943 42.04438881595229, -88.19816960252714 42.044444372366485, -88.19836842001989 42.04444998561619)"
2638,salt creek,Salt Creek Trail System,30,,red,asphault,paved,easy,Salt Creek Greenway,,,,no,road,0.009,no,yes,48.41,,,0.0,1,1,1,0,1,0,"LINESTRING (-87.90022001125669 41.826367582805, -87.90039039459155 41.826330078211036)"
2640,des plaines,Des Plaines River Trail System,11,,brown,unknown,unpaved,,,,,,no,none,0.047,no,yes,247.91,spur,,0.0,1,1,1,1,1,0,"LINESTRING (-87.87373273656239 42.02909633156094, -87.8734793242811 42.029113301788406, -87.8731895470301 42.02915530496824, -87.87284147980519 42.029231634539286)"
2641,poplar creek,Spring Lake Trails,32,,black,unknown,unpaved,,,,,,no,none,0.020,no,yes,103.18,,,0.0,1,1,1,0,1,0,"LINESTRING (-88.20905204623429 42.09311364010456, -88.20942140372732 42.093180644470735)"
2642,poplar creek,Spring Lake Trails,32,,black,unknown,unpaved,,,,,,no,none,0.020,no,yes,105.61,,,0.0,1,1,1,0,1,0,"LINESTRING (-88.20945896479839 42.09385675343225, -88.20927838949349 42.09392006926894, -88.20908886522976 42.09391875010349)"
2643,poplar creek,Spring Lake Trails,32,,black,unknown,unpaved,,,,,,no,none,0.015,no,yes,77.77,,,0.0,1,1,1,0,1,0,"LINESTRING (-88.20982641069541 42.13349665709896, -88.21007073316103 42.13338497904566)"
2644,poplar creek,Spring Lake Trails,32,,black,unknown,unpaved,,,,,,no,none,0.020,no,yes,104.49,,,0.0,1,1,1,0,1,0,"LINESTRING (-88.21007073316103 42.13338497904566, -88.21032202540461 42.1332947283408, -88.21042397993094 42.13327254074375)"
2645,poplar creek,Spring Lake Trails,32,,black,unknown,unpaved,,,,,,no,none,0.033,no,yes,175.10,,,0.0,1,1,1,0,1,0,"LINESTRING (-88.20937192304108 42.13330150194652, -88.20939454934421 42.13338864709208, -88.2094135148121 42.13346169235289, -88.20948815367946 42.13349650899348, -88.20982641069541 42.13349665709896)"
2646,poplar creek,Spring Lake Trails,32,,black,unknown,unpaved,,,,,,no,none,0.023,no,yes,118.82,,,0.0,1,1,1,0,1,0,"LINESTRING (-88.20937192304108 42.13330150194652, -88.20950091428362 42.133253332637224, -88.2097627747114 42.13335241930426)"
2647,calumet,Cal-Sag Trail,5,,future,unknown,paved,easy,Cal-Sag Trail,,,,no,none,0.729,yes,yes,3847.65,,,0.0,1,1,1,0,1,0,"LINESTRING (-87.56400777071924 41.635700674208614, -87.5632374323756 41.63570720446293, -87.56318738402761 41.63571565176527, -87.56310534368447 41.635742715746865, -87.56286569911104 41.6358583038785, -87.56278603685048 41.63588723875363, -87.56267413495557 41.63590196945836, -87.56257379648862 41.6358928317372, -87.56147583454874 41.635545696841646, -87.56130886111049 41.635473830879775, -87.56083531400259 41.63520647586831, -87.56067110278927 41.63513540419409, -87.56055655827575 41.635095278091555, -87.56008036286983 41.63495694097694, -87.56000703521448 41.63494404731358, -87.5599192271487 41.63494360061368, -87.55983380656915 41.63495886418422, -87.55975569585468 41.63498896140423, -87.55969400429927 41.63502107228883, -87.55958967733605 41.63505171128082, -87.5595028365555 41.6350582345705, -87.55940438275118 41.63504658471104, -87.55929316005705 41.63500483653434, -87.55907679333183 41.63486630094212, -87.55869705639027 41.634574673559015, -87.55865074812124 41.63450878651741, -87.5586290211093 41.63442666281277, -87.55858217266142 41.63043478139851, -87.55794072935562 41.63043899811303, -87.55794106483111 41.63048517621524, -87.55668674293213 41.630493410440266, -87.55668568395159 41.63003034718509)"
2649,calumet,Cal-Sag Trail,5,,future,unknown,paved,easy,Cal-Sag Trail,,,,no,none,0.340,yes,yes,1796.53,,,0.0,1,1,1,0,1,0,"LINESTRING (-87.5784300896964 41.63713821257168, -87.57804661184886 41.63698720751208, -87.57755573457447 41.636767315643766, -87.57717156615057 41.63658359241592, -87.57688014408069 41.636420654100746, -87.57669924021818 41.6363068543621, -87.57631526173557 41.63605052350901, -87.57612949459839 41.63595367084728, -87.57593694421223 41.635876946251784, -87.57575976146994 41.635824579965124, -87.57563801913916 41.63579747564808, -87.574951602866 41.635663919695965, -87.5747754760605 41.63563650435404, -87.57465642922801 41.63562550076049, -87.57438611040244 41.63562060623338, -87.57242935573615 41.63563346653983)"
2650,palos,Palos Trail System,22,,yellow,soil,unpaved,easy,,single track,,,no,none,0.223,no,yes,1177.46,,east,0.0,1,1,1,1,1,0,"LINESTRING (-87.88751029587212 41.703392560496304, -87.88731797027185 41.703229577674186, -87.8870784467265 41.703087153466356, -87.88675007467766 41.70298867985645, -87.88651498668759 41.70294636690343, -87.88602990061254 41.702934739774925, -87.88571187317254 41.70288651030134, -87.88544306295773 41.70281024589376, -87.88530121952563 41.70274509152132, -87.88502291784482 41.702485924926734, -87.88485071860062 41.702354158284095, -87.88469710543968 41.70228609029297, -87.88380188084611 41.70197250572999)"
2652,thorn creek,Thorn Creek Trail System,33,,red,asphault,paved,easy,,,,,no,none,0.444,no,yes,2343.70,,,0.0,1,1,1,0,1,0,"LINESTRING (-87.63335197356056 41.51508230960278, -87.63328588976697 41.51508978520508, -87.63319249103341 41.51511681516385, -87.63313680215309 41.51514458167755, -87.63308837506504 41.5151791944139, -87.63304867983129 41.51521960161695, -87.63301892277461 41.51526457634069, -87.63300000867599 41.51531275120876, -87.6329925119952 41.51536266283476, -87.6330030760835 41.515437465828164, -87.63305298521918 41.51554095564151, -87.63306568170422 41.51561195893273, -87.63306858008315 41.51649796705084, -87.63306069793515 41.51654543585302, -87.63304196880006 41.51659115421966, -87.63301296172881 41.51663373419248, -87.63297455697537 41.51667188095795, -87.63292792270524 41.51670443661713, -87.63287447541309 41.51673041082076, -87.6328158384835 41.51674901413711, -87.6323008772011 41.51687501944691, -87.63224462112906 41.51689739340152, -87.6321943883355 41.51692676937464, -87.63213361072529 41.516981958802496, -87.63210460288377 41.5170245385373, -87.63208587293518 41.51707025673811, -87.63207228810985 41.51717075600445, -87.63205588141952 41.517216976185374, -87.63202904567052 41.51726035336071, -87.63198019568492 41.51732201266886, -87.63195163145129 41.51739036168718, -87.63194615357502 41.517438020709754, -87.63195176999469 41.51748567123663, -87.63199880578283 41.51760162485651, -87.63201260152391 41.51767262670805, -87.63201327554152 41.51770853530254, -87.63200215041908 41.51777980164195, -87.63199043562706 41.51781461719215, -87.63194331405427 41.51791636506911, -87.63191988434323 41.5179859961535, -87.63190461941437 41.51805689760945, -87.63189763467757 41.51812852880848, -87.63184989194058 41.51910647243823, -87.63182742547176 41.519232864374054, -87.63183481595868 41.519315310377756, -87.63190617809039 41.519474659591125, -87.6319073487277 41.51965910976894, -87.6319018158633 41.519706765690636, -87.63188535555231 41.519752975207204, -87.6318413580114 41.519816528852324, -87.6317769740169 41.519869359193024, -87.63172484241952 41.51989680569963, -87.63163678235657 41.519924236053335, -87.63154227685155 41.51993360238792, -87.6309090059866 41.51993474814022, -87.63084632491363 41.519943064374495, -87.63078651820042 41.51995943514748, -87.63073140152841 41.519983361781726, -87.6306826515429 41.520014118339255, -87.63058415018715 41.52011234985423)"
2653,poplar creek,Spring Lake Trails,32,,black,unknown,unpaved,,,,,,no,none,0.041,no,yes,216.15,,,0.0,1,1,1,0,1,0,"LINESTRING (-88.23018728172961 42.086109791252824, -88.22978254889988 42.086115721200585, -88.2296300387009 42.08584716312917)"
2654,palos,Palos Trail System,22,,yellow,soil,single track,,,,,Post Hole,no,none,0.262,no,yes,1382.19,,north,0.0,1,1,1,1,1,0,"LINESTRING (-87.86663895186776 41.72781342224727, -87.86684321849697 41.72786726722062, -87.86702137164762 41.72794197621739, -87.86734668407003 41.72808072218862, -87.86747089814206 41.72815772656709, -87.86761476185892 41.728272801957864, -87.86763964358056 41.72833938540465, -87.86770981370795 41.728386882067774, -87.86779530285169 41.72841329318899, -87.8678785124759 41.72844667672634, -87.86794544198398 41.72851814374172, -87.86802311164188 41.728534591690696, -87.86831029004402 41.72855031662475, -87.86851500612471 41.72854103923335, -87.8687456438912 41.72850010105598, -87.86905537016465 41.72846881263953, -87.86921789552216 41.72841049650619, -87.8693083881863 41.728402231478526, -87.86941168791198 41.72842000430145, -87.8694974490666 41.72844773037156, -87.86973229828521 41.728480455749676, -87.86992366124056 41.72845721731022, -87.87002058323186 41.728455970564305, -87.87009229393641 41.72846405054068, -87.87021150068833 41.72846937837029, -87.87033826306795 41.72848786052624, -87.8703997015135 41.728517576965, -87.87044406253783 41.72861988653916, -87.87046288358356 41.72869633836682, -87.87044244036234 41.7287423688262, -87.87048384022864 41.72879468778974, -87.87059004674279 41.728839003131576, -87.87066644827974 41.72886990772856, -87.87076619767375 41.72888266085266, -87.87090575240622 41.72887430377675, -87.87094375120307 41.728855412506356)"
2655,poplar creek,Spring Lake Trails,32,,black,unknown,unpaved,,,,,,no,none,0.098,no,yes,515.34,,,0.0,1,1,1,0,1,0,"LINESTRING (-88.21586908605295 42.12993589120844, -88.2158947922834 42.13085335111057, -88.2158067901355 42.131345517369574)"
2658,poplar creek,Spring Lake Trails,32,,black,unknown,unpaved,,,,,,no,none,0.079,no,yes,417.22,,,0.0,1,1,1,0,1,0,"LINESTRING (-88.21121396408947 42.13375083738797, -88.21165062867217 42.13372018954308, -88.21199099381481 42.13365685129941, -88.21235110501871 42.13359320806328, -88.21269567402727 42.13347641270719)"
2659,poplar creek,Spring Lake Trails,32,,black,unknown,unpaved,,,,,,no,none,0.349,no,yes,1840.99,,,0.0,1,1,1,0,1,0,"LINESTRING (-88.20945896479839 42.09385675343225, -88.21123307746535 42.093881205614764, -88.21232208514286 42.094129311127375, -88.21258019754752 42.094232225669685, -88.21287183159029 42.09522316033451, -88.21309358423625 42.096864556589075)"
2660,poplar creek,Spring Lake Trails,32,,black,unknown,unpaved,,,,,,no,none,0.047,no,yes,246.59,,,0.0,1,1,1,0,1,0,"LINESTRING (-88.20942140372732 42.093180644470735, -88.20945896479839 42.09385675343225)"
2661,salt creek,Salt Creek Trail System,30,,black,asphault,paved,easy,Salt Creek Greenway,,,,no,road,0.014,no,yes,75.41,,,0.0,1,1,1,0,1,0,"LINESTRING (-87.81124929934516 41.813864256236535, -87.81124834567066 41.81386351558668, -87.81108542192436 41.813697534050746)"
2662,tinley creek,Tinley Creek Trail System,34,,green,unknown,paved,,,,Midlothian Meadows Trails,,no,none,0.476,no,yes,2515.56,loop,east,0.0,1,1,1,0,1,0,"LINESTRING (-87.71773902797446 41.607322489901925, -87.71745856312978 41.60763250723353, -87.71733389255166 41.60791372927448, -87.71739736284718 41.60907710147345, -87.71757139709015 41.60930088847104, -87.71807331071511 41.61048935478846, -87.71825726186235 41.61088116543515, -87.71835795280104 41.611135178001575, -87.718367110958 41.61129312996897, -87.71832214806734 41.61145025568758, -87.71819862286524 41.611774087803525, -87.71816615485497 41.61193377286577, -87.71815190195518 41.6121214711381, -87.71822627798016 41.613096684263425, -87.71821782873657 41.61328957260329, -87.71818321429501 41.613467713589024, -87.71804287478543 41.613751706535034, -87.71801518714784 41.61386774570726, -87.71801116498325 41.613973633406715)"
2663,tinley creek,Tinley Creek Trail System,34,,green,unknown,paved,,,,Midlothian Meadows Trails,,no,road,0.007,no,yes,35.28,loop,east,0.0,1,1,1,0,1,0,"LINESTRING (-87.71778591952942 41.60723228030695, -87.71773902797446 41.607322489901925)"
